row_id,Sample Code,Sample Type,Total Aflatoxin (ppb)_B1,Year,Month_Number,Month,Latitude,Longitude,Rainfall_mm_day,AirTemp_°C,RH_%,WindSpeed_m/s,SurfacePressur_hPa,SoilTemp_°C,Soil_pH,Clay_g_per_kg,Nitrogen_g_per_kg,Organic_Carbon_g_per_kg,B1_BS,B2_BS,G1 _BS,G2_BS,Total Aflatoxin (ppb) _BS,CFU/ml,CFU/g,Isolate No,Isolate ID,B1_BI,B2_B1,G1_B1,G2_B1,Total B_B1,Total G_B1,Storage method,AEZ,Region,District,Village,Elevation (ft)
0,GHG 032,Groundnut,914.9298785,2013,1,January,7.193617,-1.396383,0,36.55066833,98.1247369,3.448998985,988.8534375,34.70169983,61,13,60,20,5.374931605,0,0,0,5.374931605,1800,1200,-1,L,870.6341667,44.29571184,0,0,914.9298785,0,Home,Humid Forest,Ashanti,Mampong,Bosom Kyekye,787
0,GHG 032,Groundnut,914.9298785,2013,2,February,7.193617,-1.396383,12.23926163,38.03682861,94.20884219,3.863361774,987.5026172,35.99595032,61,13,60,20,5.374931605,0,0,0,5.374931605,1800,1200,-1,L,870.6341667,44.29571184,0,0,914.9298785,0,Home,Humid Forest,Ashanti,Mampong,Bosom Kyekye,787
0,GHG 032,Groundnut,914.9298785,2013,3,March,7.193617,-1.396383,10.2011404,36.2098175,98.71796605,3.920235527,986.8164063,34.88720093,61,13,60,20,5.374931605,0,0,0,5.374931605,1800,1200,-1,L,870.6341667,44.29571184,0,0,914.9298785,0,Home,Humid Forest,Ashanti,Mampong,Bosom Kyekye,787
0,GHG 032,Groundnut,914.9298785,2013,4,April,7.193617,-1.396383,20.21455765,34.9490448,99.80152902,3.694528595,988.1007422,33.41268311,61,13,60,20,5.374931605,0,0,0,5.374931605,1800,1200,-1,L,870.6341667,44.29571184,0,0,914.9298785,0,Home,Humid Forest,Ashanti,Mampong,Bosom Kyekye,787
0,GHG 032,Groundnut,914.9298785,2013,5,May,7.193617,-1.396383,15.56171227,33.92841492,99.93797947,3.580323302,987.7632031,32.52616272,61,13,60,20,5.374931605,0,0,0,5.374931605,1800,1200,-1,L,870.6341667,44.29571184,0,0,914.9298785,0,Home,Humid Forest,Ashanti,Mampong,Bosom Kyekye,787
0,GHG 032,Groundnut,914.9298785,2013,6,June,7.193617,-1.396383,9.944616318,31.94484863,99.7838803,3.597365857,988.3857813,30.82554016,61,13,60,20,5.374931605,0,0,0,5.374931605,1800,1200,-1,L,870.6341667,44.29571184,0,0,914.9298785,0,Home,Humid Forest,Ashanti,Mampong,Bosom Kyekye,787
0,GHG 032,Groundnut,914.9298785,2013,7,July,7.193617,-1.396383,10.32258797,29.8303772,99.8940177,4.054494818,990.7588672,28.69091187,61,13,60,20,5.374931605,0,0,0,5.374931605,1800,1200,-1,L,870.6341667,44.29571184,0,0,914.9298785,0,Home,Humid Forest,Ashanti,Mampong,Bosom Kyekye,787
0,GHG 032,Groundnut,914.9298785,2013,8,August,7.193617,-1.396383,19.51446915,30.94274292,99.91655847,3.918394472,989.7826953,29.81942139,61,13,60,20,5.374931605,0,0,0,5.374931605,1800,1200,-1,L,870.6341667,44.29571184,0,0,914.9298785,0,Home,Humid Forest,Ashanti,Mampong,Bosom Kyekye,787
0,GHG 032,Groundnut,914.9298785,2013,9,September,7.193617,-1.396383,35.89751434,31.53318176,99.94576002,4.338792494,988.7132422,29.9347168,61,13,60,20,5.374931605,0,0,0,5.374931605,1800,1200,-1,L,870.6341667,44.29571184,0,0,914.9298785,0,Home,Humid Forest,Ashanti,Mampong,Bosom Kyekye,787
0,GHG 032,Groundnut,914.9298785,2013,10,October,7.193617,-1.396383,23.60952377,32.2431427,99.92726511,3.071702187,988.0847266,30.527948,61,13,60,20,5.374931605,0,0,0,5.374931605,1800,1200,-1,L,870.6341667,44.29571184,0,0,914.9298785,0,Home,Humid Forest,Ashanti,Mampong,Bosom Kyekye,787
0,GHG 032,Groundnut,914.9298785,2013,11,November,7.193617,-1.396383,14.73346043,33.81318054,99.91602295,3.419693328,987.1676172,31.37323914,61,13,60,20,5.374931605,0,0,0,5.374931605,1800,1200,-1,L,870.6341667,44.29571184,0,0,914.9298785,0,Home,Humid Forest,Ashanti,Mampong,Bosom Kyekye,787
0,GHG 032,Groundnut,914.9298785,2013,12,December,7.193617,-1.396383,4.792216778,35.435495,99.1802059,2.879377762,987.7708203,32.93230591,61,13,60,20,5.374931605,0,0,0,5.374931605,1800,1200,-1,L,870.6341667,44.29571184,0,0,914.9298785,0,Home,Humid Forest,Ashanti,Mampong,Bosom Kyekye,787
1,GHG 040,Groundnut,17679.40415,2013,1,January,7.250083,-1.40325,0,36.56238708,97.20924004,3.630326624,985.8734375,36.82227478,60,13,52,21,0,0,0,0,0,33.33333333,16.66666667,-1,L,16673.32915,1006.075,0,0,17679.40415,0,bags,Humid Forest,Ashanti,Mampong,Sataso,694
1,GHG 040,Groundnut,17679.40415,2013,2,February,7.250083,-1.40325,9.701125145,38.20675049,92.82072402,3.890487587,984.5726172,38.8137146,60,13,52,21,0,0,0,0,0,33.33333333,16.66666667,-1,L,16673.32915,1006.075,0,0,17679.40415,0,bags,Humid Forest,Ashanti,Mampong,Sataso,694
1,GHG 040,Groundnut,17679.40415,2013,3,March,7.250083,-1.40325,10.7802496,36.23716125,97.56858132,4.186056014,983.8864063,36.93520508,60,13,52,21,0,0,0,0,0,33.33333333,16.66666667,-1,L,16673.32915,1006.075,0,0,17679.40415,0,bags,Humid Forest,Ashanti,Mampong,Sataso,694
1,GHG 040,Groundnut,17679.40415,2013,4,April,7.250083,-1.40325,14.33575821,35.0271698,98.46576526,3.802338854,985.1107422,35.04549561,60,13,52,21,0,0,0,0,0,33.33333333,16.66666667,-1,L,16673.32915,1006.075,0,0,17679.40415,0,bags,Humid Forest,Ashanti,Mampong,Sataso,694
1,GHG 040,Groundnut,17679.40415,2013,5,May,7.250083,-1.40325,13.90054798,33.86005554,99.04343014,3.700808931,984.7732031,33.91483459,60,13,52,21,0,0,0,0,0,33.33333333,16.66666667,-1,L,16673.32915,1006.075,0,0,17679.40415,0,bags,Humid Forest,Ashanti,Mampong,Sataso,694
1,GHG 040,Groundnut,17679.40415,2013,6,June,7.250083,-1.40325,7.951551914,31.90773926,97.77302181,3.770406678,985.4357813,31.92319641,60,13,52,21,0,0,0,0,0,33.33333333,16.66666667,-1,L,16673.32915,1006.075,0,0,17679.40415,0,bags,Humid Forest,Ashanti,Mampong,Sataso,694
1,GHG 040,Groundnut,17679.40415,2013,7,July,7.250083,-1.40325,10.83475018,29.77959595,98.71548888,4.148078505,987.7588672,29.63036499,60,13,52,21,0,0,0,0,0,33.33333333,16.66666667,-1,L,16673.32915,1006.075,0,0,17679.40415,0,bags,Humid Forest,Ashanti,Mampong,Sataso,694
1,GHG 040,Groundnut,17679.40415,2013,8,August,7.250083,-1.40325,9.970881462,30.95055542,98.91521038,4.07620849,986.7826953,30.71859131,60,13,52,21,0,0,0,0,0,33.33333333,16.66666667,-1,L,16673.32915,1006.075,0,0,17679.40415,0,bags,Humid Forest,Ashanti,Mampong,Sataso,694
1,GHG 040,Groundnut,17679.40415,2013,9,September,7.250083,-1.40325,45.6877327,31.55271301,99.56038466,4.466645623,985.7532422,31.23569641,60,13,52,21,0,0,0,0,0,33.33333333,16.66666667,-1,L,16673.32915,1006.075,0,0,17679.40415,0,bags,Humid Forest,Ashanti,Mampong,Sataso,694
1,GHG 040,Groundnut,17679.40415,2013,10,October,7.250083,-1.40325,20.2143631,32.0947052,99.43210808,3.264154076,985.0647266,31.31405029,60,13,52,21,0,0,0,0,0,33.33333333,16.66666667,-1,L,16673.32915,1006.075,0,0,17679.40415,0,bags,Humid Forest,Ashanti,Mampong,Sataso,694
1,GHG 040,Groundnut,17679.40415,2013,11,November,7.250083,-1.40325,12.00384235,33.77216492,98.8533245,3.425061195,984.2276172,31.94745789,60,13,52,21,0,0,0,0,0,33.33333333,16.66666667,-1,L,16673.32915,1006.075,0,0,17679.40415,0,bags,Humid Forest,Ashanti,Mampong,Sataso,694
1,GHG 040,Groundnut,17679.40415,2013,12,December,7.250083,-1.40325,3.942006826,35.36127625,98.73055152,2.938676384,984.8508203,34.09246216,60,13,52,21,0,0,0,0,0,33.33333333,16.66666667,-1,L,16673.32915,1006.075,0,0,17679.40415,0,bags,Humid Forest,Ashanti,Mampong,Sataso,694
2,GHG 043,Groundnut,152.3809963,2013,1,January,7.42375,-1.333767,1.361339927,36.90841064,90.68912829,3.261786052,991.8034375,34.95757446,61,14,48,18,0,0,0,0,0,20,6.666666667,-1,L,126.0913077,26.28968857,0,0,152.3809963,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,657
2,GHG 043,Groundnut,152.3809963,2013,2,February,7.42375,-1.333767,9.420503616,38.40792236,91.68558107,3.454234328,990.6426172,36.03621826,61,14,48,18,0,0,0,0,0,20,6.666666667,-1,L,126.0913077,26.28968857,0,0,152.3809963,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,657
2,GHG 043,Groundnut,152.3809963,2013,3,March,7.42375,-1.333767,12.54203033,37.58356628,98.49685007,3.61036223,989.6447266,35.53563843,61,14,48,18,0,0,0,0,0,20,6.666666667,-1,L,126.0913077,26.28968857,0,0,152.3809963,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,657
2,GHG 043,Groundnut,152.3809963,2013,4,April,7.42375,-1.333767,18.96441269,36.06427917,100,3.636674105,991.0007422,34.24276123,61,14,48,18,0,0,0,0,0,20,6.666666667,-1,L,126.0913077,26.28968857,0,0,152.3809963,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,657
2,GHG 043,Groundnut,152.3809963,2013,5,May,7.42375,-1.333767,11.12143421,34.94403992,100,3.288968119,990.6632031,33.20975647,61,14,48,18,0,0,0,0,0,20,6.666666667,-1,L,126.0913077,26.28968857,0,0,152.3809963,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,657
2,GHG 043,Groundnut,152.3809963,2013,6,June,7.42375,-1.333767,13.01260757,33.03725586,99.98147913,3.484693431,991.2357813,31.62241516,61,14,48,18,0,0,0,0,0,20,6.666666667,-1,L,126.0913077,26.28968857,0,0,152.3809963,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,657
2,GHG 043,Groundnut,152.3809963,2013,7,July,7.42375,-1.333767,12.97516727,30.81765137,100,3.965954529,993.6488672,29.21434937,61,14,48,18,0,0,0,0,0,20,6.666666667,-1,L,126.0913077,26.28968857,0,0,152.3809963,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,657
2,GHG 043,Groundnut,152.3809963,2013,8,August,7.42375,-1.333767,26.94830322,31.97025452,100,3.887743029,992.5526953,30.27047119,61,14,48,18,0,0,0,0,0,20,6.666666667,-1,L,126.0913077,26.28968857,0,0,152.3809963,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,657
2,GHG 043,Groundnut,152.3809963,2013,9,September,7.42375,-1.333767,47.64790344,32.73044739,100,4.157412522,991.6613281,30.6612793,61,14,48,18,0,0,0,0,0,20,6.666666667,-1,L,126.0913077,26.28968857,0,0,152.3809963,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,657
2,GHG 043,Groundnut,152.3809963,2013,10,October,7.42375,-1.333767,18.20784187,33.37575684,100,3.015022405,990.9747266,31.21349487,61,14,48,18,0,0,0,0,0,20,6.666666667,-1,L,126.0913077,26.28968857,0,0,152.3809963,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,657
2,GHG 043,Groundnut,152.3809963,2013,11,November,7.42375,-1.333767,9.409553528,34.84951172,100,3.0862205,990.0776172,32.12714539,61,14,48,18,0,0,0,0,0,20,6.666666667,-1,L,126.0913077,26.28968857,0,0,152.3809963,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,657
2,GHG 043,Groundnut,152.3809963,2013,12,December,7.42375,-1.333767,2.928142071,35.80854187,97.52742086,2.712643758,990.7408203,33.22527466,61,14,48,18,0,0,0,0,0,20,6.666666667,-1,L,126.0913077,26.28968857,0,0,152.3809963,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,657
3,GHG 045,Groundnut,0,2013,1,January,7.425983,-1.331783,1.361339927,36.90841064,90.68912829,3.261786052,991.8034375,34.95757446,61,11,54,18,1.801256498,0,0,0,1.801256498,100,33.33333333,-1,L,0,0,0,0,0,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,645
3,GHG 045,Groundnut,0,2013,2,February,7.425983,-1.331783,9.420503616,38.40792236,91.68558107,3.454234328,990.6426172,36.03621826,61,11,54,18,1.801256498,0,0,0,1.801256498,100,33.33333333,-1,L,0,0,0,0,0,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,645
3,GHG 045,Groundnut,0,2013,3,March,7.425983,-1.331783,12.54203033,37.58356628,98.49685007,3.61036223,989.6447266,35.53563843,61,11,54,18,1.801256498,0,0,0,1.801256498,100,33.33333333,-1,L,0,0,0,0,0,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,645
3,GHG 045,Groundnut,0,2013,4,April,7.425983,-1.331783,18.96441269,36.06427917,100,3.636674105,991.0007422,34.24276123,61,11,54,18,1.801256498,0,0,0,1.801256498,100,33.33333333,-1,L,0,0,0,0,0,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,645
3,GHG 045,Groundnut,0,2013,5,May,7.425983,-1.331783,11.12143421,34.94403992,100,3.288968119,990.6632031,33.20975647,61,11,54,18,1.801256498,0,0,0,1.801256498,100,33.33333333,-1,L,0,0,0,0,0,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,645
3,GHG 045,Groundnut,0,2013,6,June,7.425983,-1.331783,13.01260757,33.03725586,99.98147913,3.484693431,991.2357813,31.62241516,61,11,54,18,1.801256498,0,0,0,1.801256498,100,33.33333333,-1,L,0,0,0,0,0,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,645
3,GHG 045,Groundnut,0,2013,7,July,7.425983,-1.331783,12.97516727,30.81765137,100,3.965954529,993.6488672,29.21434937,61,11,54,18,1.801256498,0,0,0,1.801256498,100,33.33333333,-1,L,0,0,0,0,0,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,645
3,GHG 045,Groundnut,0,2013,8,August,7.425983,-1.331783,26.94830322,31.97025452,100,3.887743029,992.5526953,30.27047119,61,11,54,18,1.801256498,0,0,0,1.801256498,100,33.33333333,-1,L,0,0,0,0,0,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,645
3,GHG 045,Groundnut,0,2013,9,September,7.425983,-1.331783,47.64790344,32.73044739,100,4.157412522,991.6613281,30.6612793,61,11,54,18,1.801256498,0,0,0,1.801256498,100,33.33333333,-1,L,0,0,0,0,0,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,645
3,GHG 045,Groundnut,0,2013,10,October,7.425983,-1.331783,18.20784187,33.37575684,100,3.015022405,990.9747266,31.21349487,61,11,54,18,1.801256498,0,0,0,1.801256498,100,33.33333333,-1,L,0,0,0,0,0,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,645
3,GHG 045,Groundnut,0,2013,11,November,7.425983,-1.331783,9.409553528,34.84951172,100,3.0862205,990.0776172,32.12714539,61,11,54,18,1.801256498,0,0,0,1.801256498,100,33.33333333,-1,L,0,0,0,0,0,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,645
3,GHG 045,Groundnut,0,2013,12,December,7.425983,-1.331783,2.928142071,35.80854187,97.52742086,2.712643758,990.7408203,33.22527466,61,11,54,18,1.801256498,0,0,0,1.801256498,100,33.33333333,-1,L,0,0,0,0,0,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,645
4,GHG 048,Groundnut,317.9965977,2013,1,January,7.453417,-1.31095,1.67381537,36.90841064,90.68912829,3.261786052,991.8034375,34.95757446,60,10,49,18,17.05696306,0,0,0,17.05696306,100,33.33333333,-1,L,288.9086979,29.08789977,0,0,317.9965977,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,682
4,GHG 048,Groundnut,317.9965977,2013,2,February,7.453417,-1.31095,9.076406479,38.40792236,91.68558107,3.454234328,990.6426172,36.03621826,60,10,49,18,17.05696306,0,0,0,17.05696306,100,33.33333333,-1,L,288.9086979,29.08789977,0,0,317.9965977,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,682
4,GHG 048,Groundnut,317.9965977,2013,3,March,7.453417,-1.31095,10.91991234,37.58356628,98.49685007,3.61036223,989.6447266,35.53563843,60,10,49,18,17.05696306,0,0,0,17.05696306,100,33.33333333,-1,L,288.9086979,29.08789977,0,0,317.9965977,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,682
4,GHG 048,Groundnut,317.9965977,2013,4,April,7.453417,-1.31095,22.02595901,36.06427917,100,3.636674105,991.0007422,34.24276123,60,10,49,18,17.05696306,0,0,0,17.05696306,100,33.33333333,-1,L,288.9086979,29.08789977,0,0,317.9965977,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,682
4,GHG 048,Groundnut,317.9965977,2013,5,May,7.453417,-1.31095,12.56851101,34.94403992,100,3.288968119,990.6632031,33.20975647,60,10,49,18,17.05696306,0,0,0,17.05696306,100,33.33333333,-1,L,288.9086979,29.08789977,0,0,317.9965977,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,682
4,GHG 048,Groundnut,317.9965977,2013,6,June,7.453417,-1.31095,13.7115097,33.03725586,99.98147913,3.484693431,991.2357813,31.62241516,60,10,49,18,17.05696306,0,0,0,17.05696306,100,33.33333333,-1,L,288.9086979,29.08789977,0,0,317.9965977,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,682
4,GHG 048,Groundnut,317.9965977,2013,7,July,7.453417,-1.31095,13.0508194,30.81765137,100,3.965954529,993.6488672,29.21434937,60,10,49,18,17.05696306,0,0,0,17.05696306,100,33.33333333,-1,L,288.9086979,29.08789977,0,0,317.9965977,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,682
4,GHG 048,Groundnut,317.9965977,2013,8,August,7.453417,-1.31095,30.13695908,31.97025452,100,3.887743029,992.5526953,30.27047119,60,10,49,18,17.05696306,0,0,0,17.05696306,100,33.33333333,-1,L,288.9086979,29.08789977,0,0,317.9965977,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,682
4,GHG 048,Groundnut,317.9965977,2013,9,September,7.453417,-1.31095,45.74257278,32.73044739,100,4.157412522,991.6613281,30.6612793,60,10,49,18,17.05696306,0,0,0,17.05696306,100,33.33333333,-1,L,288.9086979,29.08789977,0,0,317.9965977,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,682
4,GHG 048,Groundnut,317.9965977,2013,10,October,7.453417,-1.31095,24.1943531,33.37575684,100,3.015022405,990.9747266,31.21349487,60,10,49,18,17.05696306,0,0,0,17.05696306,100,33.33333333,-1,L,288.9086979,29.08789977,0,0,317.9965977,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,682
4,GHG 048,Groundnut,317.9965977,2013,11,November,7.453417,-1.31095,14.74441242,34.84951172,100,3.0862205,990.0776172,32.12714539,60,10,49,18,17.05696306,0,0,0,17.05696306,100,33.33333333,-1,L,288.9086979,29.08789977,0,0,317.9965977,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,682
4,GHG 048,Groundnut,317.9965977,2013,12,December,7.453417,-1.31095,3.428141117,35.80854187,97.52742086,2.712643758,990.7408203,33.22527466,60,10,49,18,17.05696306,0,0,0,17.05696306,100,33.33333333,-1,L,288.9086979,29.08789977,0,0,317.9965977,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,682
5,GHG 050,Groundnut,1529.162583,2013,1,January,7.4523,-1.3115,1.67381537,36.90841064,90.68912829,3.261786052,991.8034375,34.95757446,60,11,44,18,0,0,0,0,0,20,6.666666667,-1,L,1529.162583,0,0,0,1529.162583,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,681
5,GHG 050,Groundnut,1529.162583,2013,2,February,7.4523,-1.3115,9.076406479,38.40792236,91.68558107,3.454234328,990.6426172,36.03621826,60,11,44,18,0,0,0,0,0,20,6.666666667,-1,L,1529.162583,0,0,0,1529.162583,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,681
5,GHG 050,Groundnut,1529.162583,2013,3,March,7.4523,-1.3115,10.91991234,37.58356628,98.49685007,3.61036223,989.6447266,35.53563843,60,11,44,18,0,0,0,0,0,20,6.666666667,-1,L,1529.162583,0,0,0,1529.162583,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,681
5,GHG 050,Groundnut,1529.162583,2013,4,April,7.4523,-1.3115,22.02595901,36.06427917,100,3.636674105,991.0007422,34.24276123,60,11,44,18,0,0,0,0,0,20,6.666666667,-1,L,1529.162583,0,0,0,1529.162583,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,681
5,GHG 050,Groundnut,1529.162583,2013,5,May,7.4523,-1.3115,12.56851101,34.94403992,100,3.288968119,990.6632031,33.20975647,60,11,44,18,0,0,0,0,0,20,6.666666667,-1,L,1529.162583,0,0,0,1529.162583,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,681
5,GHG 050,Groundnut,1529.162583,2013,6,June,7.4523,-1.3115,13.7115097,33.03725586,99.98147913,3.484693431,991.2357813,31.62241516,60,11,44,18,0,0,0,0,0,20,6.666666667,-1,L,1529.162583,0,0,0,1529.162583,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,681
5,GHG 050,Groundnut,1529.162583,2013,7,July,7.4523,-1.3115,13.0508194,30.81765137,100,3.965954529,993.6488672,29.21434937,60,11,44,18,0,0,0,0,0,20,6.666666667,-1,L,1529.162583,0,0,0,1529.162583,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,681
5,GHG 050,Groundnut,1529.162583,2013,8,August,7.4523,-1.3115,30.13695908,31.97025452,100,3.887743029,992.5526953,30.27047119,60,11,44,18,0,0,0,0,0,20,6.666666667,-1,L,1529.162583,0,0,0,1529.162583,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,681
5,GHG 050,Groundnut,1529.162583,2013,9,September,7.4523,-1.3115,45.74257278,32.73044739,100,4.157412522,991.6613281,30.6612793,60,11,44,18,0,0,0,0,0,20,6.666666667,-1,L,1529.162583,0,0,0,1529.162583,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,681
5,GHG 050,Groundnut,1529.162583,2013,10,October,7.4523,-1.3115,24.1943531,33.37575684,100,3.015022405,990.9747266,31.21349487,60,11,44,18,0,0,0,0,0,20,6.666666667,-1,L,1529.162583,0,0,0,1529.162583,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,681
5,GHG 050,Groundnut,1529.162583,2013,11,November,7.4523,-1.3115,14.74441242,34.84951172,100,3.0862205,990.0776172,32.12714539,60,11,44,18,0,0,0,0,0,20,6.666666667,-1,L,1529.162583,0,0,0,1529.162583,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,681
5,GHG 050,Groundnut,1529.162583,2013,12,December,7.4523,-1.3115,3.428141117,35.80854187,97.52742086,2.712643758,990.7408203,33.22527466,60,11,44,18,0,0,0,0,0,20,6.666666667,-1,L,1529.162583,0,0,0,1529.162583,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,681
6,GHG 052,Groundnut,154.2391068,2013,1,January,7.436517,-1.322683,1.361339927,36.90841064,90.68912829,3.261786052,991.8034375,34.95757446,58,10,53,19,0,0,0,0,0,40,13.33333333,-1,L,154.2391068,0,0,0,154.2391068,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,609
6,GHG 052,Groundnut,154.2391068,2013,2,February,7.436517,-1.322683,9.420503616,38.40792236,91.68558107,3.454234328,990.6426172,36.03621826,58,10,53,19,0,0,0,0,0,40,13.33333333,-1,L,154.2391068,0,0,0,154.2391068,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,609
6,GHG 052,Groundnut,154.2391068,2013,3,March,7.436517,-1.322683,12.54203033,37.58356628,98.49685007,3.61036223,989.6447266,35.53563843,58,10,53,19,0,0,0,0,0,40,13.33333333,-1,L,154.2391068,0,0,0,154.2391068,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,609
6,GHG 052,Groundnut,154.2391068,2013,4,April,7.436517,-1.322683,18.96441269,36.06427917,100,3.636674105,991.0007422,34.24276123,58,10,53,19,0,0,0,0,0,40,13.33333333,-1,L,154.2391068,0,0,0,154.2391068,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,609
6,GHG 052,Groundnut,154.2391068,2013,5,May,7.436517,-1.322683,11.12143421,34.94403992,100,3.288968119,990.6632031,33.20975647,58,10,53,19,0,0,0,0,0,40,13.33333333,-1,L,154.2391068,0,0,0,154.2391068,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,609
6,GHG 052,Groundnut,154.2391068,2013,6,June,7.436517,-1.322683,13.01260757,33.03725586,99.98147913,3.484693431,991.2357813,31.62241516,58,10,53,19,0,0,0,0,0,40,13.33333333,-1,L,154.2391068,0,0,0,154.2391068,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,609
6,GHG 052,Groundnut,154.2391068,2013,7,July,7.436517,-1.322683,12.97516727,30.81765137,100,3.965954529,993.6488672,29.21434937,58,10,53,19,0,0,0,0,0,40,13.33333333,-1,L,154.2391068,0,0,0,154.2391068,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,609
6,GHG 052,Groundnut,154.2391068,2013,8,August,7.436517,-1.322683,26.94830322,31.97025452,100,3.887743029,992.5526953,30.27047119,58,10,53,19,0,0,0,0,0,40,13.33333333,-1,L,154.2391068,0,0,0,154.2391068,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,609
6,GHG 052,Groundnut,154.2391068,2013,9,September,7.436517,-1.322683,47.64790344,32.73044739,100,4.157412522,991.6613281,30.6612793,58,10,53,19,0,0,0,0,0,40,13.33333333,-1,L,154.2391068,0,0,0,154.2391068,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,609
6,GHG 052,Groundnut,154.2391068,2013,10,October,7.436517,-1.322683,18.20784187,33.37575684,100,3.015022405,990.9747266,31.21349487,58,10,53,19,0,0,0,0,0,40,13.33333333,-1,L,154.2391068,0,0,0,154.2391068,0,Home,Humid Forest,Ashanti,Ejura-Sekyeredumasi,Hiawuanwu,609
